brand,name,price,event,img_url
emart24,동원)투명이온펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047290407.JPG
emart24,동원)양반매실차펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047291282.JPG
emart24,동원)윤곽나인제로펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047495499.JPG
emart24,동원)보성홍차한라봉제로아이스티펫500ml,"2,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047496083.JPG
emart24,코카)암바사제로펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094000431.JPG
emart24,코카)닥터페퍼펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094052607.JPG
emart24,코카)콜라제로레몬펫500ml,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094062675.JPG
emart24,코카)콜라체리제로펫500ml,"2,400 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094072667.JPG
emart24,코카)스프라이트펫1.5L,"3,700 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094202408.JPG
emart24,코카)스프라이트펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094202606.JPG
emart24,코카)토레타제로펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094412371.JPG
emart24,코카)스프라이트제로펫500ml,"2,200 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801094962104.JPG
emart24,동아)나랑드사이다제로캔245ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801097135215.JPG
emart24,동아)나랑드사이다제로그린애플캔245ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801097136519.JPG
emart24,동아)나랑드사이다제로파인캔245ml,"1,500 원",1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801097136618.JPG
